,Context Length,Feature Name,Coefficient
0,2,yulesi,0.216143342989668
1,2,single naming,-0.1124702154524876
2,2,pronoun ratio,-0.1615232028570308
3,2,lexical density,-0.20716516635011595
4,2,type token ratio,-0.2116862125955384
5,2,50 most frequent word,-0.22760255506879942
6,2,average word length,-0.25165748660207554
7,2,pmi,-0.27601516716119756
8,2,mdd,-0.3549616718926269
9,2,mtld,-0.3764635423323966
