,Context Length,Feature,Coefficient,VIF
0,5,perplexity,0.2132969880136969,1.040026608712247
1,5,passive verb ratio,0.19585015041956644,2.3621547071656606
2,5,mdd,0.11910468101104944,4.001684693348433
3,5,mean multiple naming,-0.07793876170790028,1.9385381142821465
4,5,explicit naming,-0.15045280408561315,1.5266364347217949
5,5,single naming,-0.16184132843767016,2.845286285901267
6,5,repetition ratio,-0.5207042126476379,3.103727546182181
