,Context Length,Feature,Coefficient,VIF
0,5,perplexity,0.02622582393317148,1.024267210505888
1,5,repetition ratio,-0.05172104368849588,2.7999378246965327
2,5,single naming,-0.0826482841340077,2.7257775250731595
3,5,mean multiple naming,-0.19274938970739516,2.2440218043970486
4,5,explicit naming,-0.21919920076264826,1.5114103367852358
5,5,passive verb ratio,-0.3002192138261815,2.9689562792329416
6,5,length ratio,-1.0283603023633388,2.3578270205033043
