,Context Length,Feature,Coefficient,VIF
0,10,perplexity,0.01879748292070713,1.0426989333008538
1,10,repetition ratio,-0.0032664808507731555,2.9847142457156264
2,10,mdd,-0.11070173960361801,1.6946817023307996
