,Context Length,Feature Name,Coefficient
0,10,length ratio,0.5931529102756927
1,10,pmi,0.5396945175596376
2,10,mtld,0.31990608784834224
3,10,50 most frequent word,-0.18969093011905097
4,10,thresold PMI,-0.2832307202802768
5,10,repetition ratio,-0.3367611758376921
6,10,yulesi,-0.40734085094549477
