,Context Length,Feature Name,Coefficient
0,5,average sentence length,0.9004942273958025
1,5,yulesi,0.7780624216485462
2,5,positional token frequency,0.4211723160252604
3,5,50 most frequent word,-0.25405955201776337
4,5,average function words,-0.3048724435508588
5,5,thresold PMI,-0.34183371580715016
6,5,mdd,-0.3555724518531226
7,5,repetition ratio,-0.42233236184310113
8,5,length ratio,-0.5185528070838902
9,5,mean word rank,-0.5760756673744791
10,5,mtld,-1.3712961358463673
